id_unique,plateforme,source,type_contenu,texte_original,texte_nettoye,longueur_nettoyee,date_publication,date_collecte,strategie_collecte,mot_cle_recherche,langue,confiance_langue,sentiment_pred,label_pred,confiance_pred,topic_id,theme,topic_probability
eb77678f878212daa587df9fc58aec39,facebook,groupe,post,"Bonsoir, en fait je viens d'acheter 1000f de Woyofal mais je reçois 1.0 kW. J'aimerais savoir maintenant ce qui se passe. Woyofal, système d'arnaque leu. Nous devons organiser une grande marche pour fustiger ces pratiques.","bonsoir, en fait je viens d'acheter 1000f de woyofal mais je reçois . kw. j'aimerais savoir maintenant ce qui se passe. woyofal, système d'arnaque leu. nous devons organiser une grande marche pour fustiger ces pratiques.",220,2025-08-06 13:33:54+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9793200492858888,5,woyofal,0.6490339602226327
235673bc7c4d548db9267796e14ef38a,facebook,groupe,post,"Une question, combien de mois es-tu resté sans recharger ? Avec le Woyofal, il y a une redevance mensuelle à payer....","une question, combien de mois es-tu resté sans recharger? avec le woyofal, il y a une redevance mensuelle à payer.",114,2024-12-15 18:23:48+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9619992971420288,5,woyofal,0.7851683433604362
f49f79e8068bab024a57e9dcf79dc477,facebook,groupe,post,Tu es resté 2 mois sans acheter du Woyofal. Chaque mois tu paies un loyer de 500F du compteur.,tu es resté mois sans acheter du woyofal. chaque mois tu paies un loyer de 500f du compteur.,92,2025-06-28 02:12:43+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9749411344528198,5,woyofal,0.7626478339260044
35d5012389f079d0334b5e8e2de15c48,facebook,groupe,post,"Ces temps-ci c'est fréquent, moi 3 fois de suite j'achète 2000 et je reçois 14 kW alors qu'avant c'était une seule fois à cause des taxes.","ces temps-ci c'est fréquent, moi fois de suite j'achète et je reçois kw alors qu'avant c'était une seule fois à cause des taxes.",128,2025-09-07 15:42:44+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9798231720924376,5,woyofal,0.8009076162853012
45760e2eb371157678ce0ade6604bc52,facebook,groupe,post,"Moi ce que je ne comprends pas, c'est pourquoi quand tu achètes 1000f parfois le KW est de 10 kW, parfois 6 kW et d'autres fois 8 kW, pourquoi ça ?","moi ce que je ne comprends pas, c'est pourquoi quand tu achètes 1000f parfois le kw est de kw, parfois kw et d'autres fois kw, pourquoi ça?",139,2024-01-19 12:53:43+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9789757132530212,5,woyofal,0.7420089616801342
8fb81f7d045abbb5477d28a8a4e921f3,facebook,groupe,post,"Bonsoir Monsieur / Madame Participant(e) anonyme, merci de nous communiquer le numéro du compteur en inbox pour une vérification.","bonsoir monsieur madame participant e anonyme, merci de nous communiquer le numéro du compteur en inbox pour une vérification.",126,2025-04-19 19:07:36+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9692572951316832,0,woyofal,0.8183228062617347
66c03e8244e4eda51e9eea4831f5c651,facebook,groupe,post,"Je viens d’acheter, je n’ai reçu que 71 kWh, c’est triste wallah","je viens d acheter, je n ai reçu que kwh, c est triste wallah",61,2024-02-10 02:07:32+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9709509015083312,5,woyofal,0.7273723323430602
c1375f5e677567fac10ab2c2c14625d0,facebook,groupe,post,"Fayall sa boor yii, t’as une dette.","fayall sa boor yii, t as une dette.",35,2024-07-22 03:55:33+00:00,2026-01-12 11:27:45,page_officielle,,mixte,0.7,negative,0,0.9615862369537354,6,service_client,0.6374678770438431
a724026ae7617a7b42eb51089588ca48,facebook,groupe,post,C'est un compteur commercial motakh.,c'est un compteur commercial motakh.,36,2025-11-20 08:32:01+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9575490951538086,7,coupure,0.6738608727222868
fa2075ace781f4d50de153a87169df63,facebook,groupe,post,Moi j'ai acheté 1000f et je reçois 10 kW.,moi j'ai acheté 1000f et je reçois kw.,38,2025-10-24 10:40:06+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9651723504066468,2,coupure,0.6789991577002034
cd95aa14f6cb5210073716302c50f6f3,facebook,groupe,post,Je pense que tout dépend de la date d'achat.,je pense que tout dépend de la date d'achat.,44,2025-06-24 06:53:15+00:00,2026-01-12 11:27:45,page_officielle,,mixte,0.7,negative,0,0.9479069709777832,5,woyofal,0.7263485726174898
6b0d5c74815c5cbb73a320914d6a26cc,facebook,groupe,post,Esk dou erreur ?,esk dou erreur?,15,2025-07-25 16:52:27+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.750946044921875,2,coupure,0.3465628879655774
105671381dc10b4ac170ddee4d373096,facebook,groupe,post,Pourquoi vous êtes anonyme ?,pourquoi vous êtes anonyme?,27,2024-05-06 00:35:54+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.8040241003036499,0,woyofal,0.6344722647307749
979d1a6c03cfaa48e1850f42342c70f4,facebook,groupe,post,"À la fin du mois, on doit payer la redevance.","à la fin du mois, on doit payer la redevance.",45,2024-12-05 05:25:16+00:00,2026-01-12 11:27:45,page_officielle,,mixte,0.7,negative,0,0.925637662410736,5,woyofal,0.7272112032253358
632f569bab1f8596765ce13b8ca1ebf1,facebook,groupe,post,Moi je viens d’acheter un code par erreur et on me dit que je peux récupérer mes fonds. Peut-être une image de téléphone et texte qui dit ’09:50 il 4G 66 < Woyofal -1.500F Code Woyofal: 3415 2696 0840 3825 7410 (16.0 kWh) Partager Statut Frais Effectué Date et heure OF 23 novembre 2025 à 09:47 Nouveau solde Numéro de compteur 18.578F Quantité d'énergie 14326366656 Code Woyofal 16.0kWh ID de la Transaction Wave 3415269608403825 7410 T7PIJRO3MJAKR- KYEZ’,moi je viens d acheter un code par erreur et on me dit que je peux récupérer mes fonds. peut-être une image de téléphone et texte qui dit : il 4g woyofal -.500f code woyofal: . kwh partager statut frais effectué date et heure of novembre à : nouveau solde numéro de compteur .578f quantité d'énergie code woyofal .0kwh id de la transaction wave t7pijro3mjakr- kyez,364,2024-11-08 23:44:29+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9778724908828736,0,woyofal,0.49747111987503545
bfbf3d3c8030ea1ee9612ac0c45a2d9a,facebook,groupe,post,"Bonsoir ! Je demande si c'est seulement le nom d'une place qui détermine la catégorie du compteur Woyofal ou bien c'est la consommation mensuelle en kW ? Nous sommes dans un lieu où les bureaux ne s'ouvrent que pour des réunions mensuelles ou un travail urgent à faire. Le courant est utilisé pour 3 lampes de 18h50 à 07h, deux ordinateurs dont l'un est utilisé mensuellement et l'autre rarement, trois ventilateurs qui sont utilisés seulement lors des réunions, un petit frigo bar fonctionnel avec thermostat, une ampoule qui ne s'allume que la nuit, des chargeurs portables. Durant tout le mois, nous consommons moins de 80 kWh bien que la SENELEC nous ait attribué un compteur de la catégorie (4) au lieu de (1). Je demande le correctif de cette erreur par la SENELEC. C'est l'union régionale des anciens combattants de Tambacounda. Merci d'avance.","bonsoir! je demande si c'est seulement le nom d'une place qui détermine la catégorie du compteur woyofal ou bien c'est la consommation mensuelle en kw? nous sommes dans un lieu où les bureaux ne s'ouvrent que pour des réunions mensuelles ou un travail urgent à faire. le courant est utilisé pour lampes de 18h50 à 07h, deux ordinateurs dont l'un est utilisé mensuellement et l'autre rarement, trois ventilateurs qui sont utilisés seulement lors des réunions, un petit frigo bar fonctionnel avec thermostat, une ampoule qui ne s'allume que la nuit, des chargeurs portables. durant tout le mois, nous consommons moins de kwh bien que la senelec nous ait attribué un compteur de la catégorie au lieu de . je demande le correctif de cette erreur par la senelec. c'est l'union régionale des anciens combattants de tambacounda. merci d'avance.",837,2025-04-24 17:58:26+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9741120934486388,5,woyofal,0.8592630034803611
79afb50df69ad63007a0f0a0373467c5,facebook,groupe,post,"Merci du conseil mais je me suis rapproché de mon agence qui me dit que c'est un lieu où l'on pose un compteur commercial puisque c'est l'union régionale des anciens combattants. C'est au mois d'août qu'on nous a changé le compteur traditionnel par Woyofal. Nous n'avons jamais consommé 80 kW par mois malgré le compteur affecté au commercial (4). Juridiquement et logiquement, le critère d'affection doit se baser sur notre consommation mensuelle (moins de 80 kW) et non sur le lieu d'implantation du compteur. Nous comptons sur vous pour le rectificatif de cette erreur.","merci du conseil mais je me suis rapproché de mon agence qui me dit que c'est un lieu où l'on pose un compteur commercial puisque c'est l'union régionale des anciens combattants. c'est au mois d'août qu'on nous a changé le compteur traditionnel par woyofal. nous n'avons jamais consommé kw par mois malgré le compteur affecté au commercial . juridiquement et logiquement, le critère d'affection doit se baser sur notre consommation mensuelle moins de kw et non sur le lieu d'implantation du compteur. nous comptons sur vous pour le rectificatif de cette erreur.",561,2025-10-24 18:49:12+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9801519513130188,5,woyofal,0.8425730803280075
085933e0c4a8087d1665c55a2d3be12b,facebook,groupe,post,"Bonjour Monsieur Sow, à l’exception des compteurs domestiques, tous les autres sont des compteurs professionnels. Pour toute assistance, vous pouvez vous rapprocher de votre agence d’appartenance.","bonjour monsieur sow, à l exception des compteurs domestiques, tous les autres sont des compteurs professionnels. pour toute assistance, vous pouvez vous rapprocher de votre agence d appartenance.",196,2024-02-04 20:27:27+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.977855622768402,5,woyofal,0.45850617562906065
3b93a5be079b7673173d4780e7d42610,facebook,groupe,post,Tu devais attendre le 1er janvier. Sûrement tu es entré dans la troisième tranche où le kilowatt te revient cher.,tu devais attendre le 1er janvier. sûrement tu es entré dans la troisième tranche où le kilowatt te revient cher.,113,2024-05-07 12:40:05+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9810689091682434,5,woyofal,0.802082847911723
c984f6c8227fbcb1063caea32c474545,facebook,groupe,post,Fallait attendre le premier.,fallait attendre le premier.,28,2025-07-08 16:51:40+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.7726088166236877,4,facturation,0.679281711583454
3388723327cb34e5ed17f9f82e07db34,facebook,groupe,post,"Bonjour Madame/Monsieur Participant(e) anonyme, merci de nous communiquer le numéro du compteur en inbox pour une vérification.","bonjour madame monsieur participant e anonyme, merci de nous communiquer le numéro du compteur en inbox pour une vérification.",126,2025-06-30 21:39:33+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9676125049591064,0,woyofal,0.8272367217177348
49de28fce362d3257a9fc26cf3264974,facebook,groupe,post,"Senelec- L'Officiel vous n'avez pas répondu à sa question. 10000F et il/elle reçoit 9 kW, ni 1ère, ni 2ème, ni 3ème tranche, c'est du vol.","senelec- l'officiel vous n'avez pas répondu à sa question. 10000f et il elle reçoit kw, ni 1ère, ni 2ème, ni 3ème tranche, c'est du vol.",136,2024-11-05 05:24:18+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9815680384635924,4,facturation,0.5363252416484692
e6c8de7c71e2d0de842b5ca5c49bbf8c,facebook,groupe,post,Salam wa Senelec-L'Officiel. Est-ce que le nouveau tarif sera respecté à partir de demain le 1er janvier comme convenu dans le rapport ?,salam wa senelec-l'officiel. est-ce que le nouveau tarif sera respecté à partir de demain le 1er janvier comme convenu dans le rapport?,135,2024-02-13 16:11:31+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9716616868972778,5,woyofal,0.5112222152837897
a8cd1aaf2d0b1fc196b698b969232476,facebook,groupe,post,Ce serait bien aussi d'expliquer ces genres de cas ici en public. C'est étonnant et on voudrait savoir les causes.,ce serait bien aussi d'expliquer ces genres de cas ici en public. c'est étonnant et on voudrait savoir les causes.,114,2025-12-26 17:46:14+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.977125644683838,5,woyofal,0.7581781629637346
f9743d1f4e87070240313f09f6090d3d,facebook,groupe,post,"Une coupure d’électricité sur la Zone du rond point 26 qui dure déjà depuis plus de 2h. Merci Senelec- L'Officiel / SENELEC au service des clients, grâce à vous ce jour sera inoubliable. L’année 2026 débute super bien.","une coupure d électricité sur la zone du rond point qui dure déjà depuis plus de 2h. merci senelec- l'officiel senelec au service des clients, grâce à vous ce jour sera inoubliable. l année débute super bien.",208,2025-03-28 15:27:14+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9789245128631592,5,woyofal,0.8073362330004991
1ffcfceda01e5516f165ed0de5ad79b1,facebook,groupe,post,"Bonsoir Nel Maps, la Senelec vous présente ses excuses pour le désagrément occasionné. Nous avons une panne dans la zone mais nos équipes font le nécessaire pour le rétablissement dans les meilleurs délais.","bonsoir nel maps, la senelec vous présente ses excuses pour le désagrément occasionné. nous avons une panne dans la zone mais nos équipes font le nécessaire pour le rétablissement dans les meilleurs délais.",206,2024-12-16 10:42:13+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9756156802177428,0,woyofal,0.4308485447710889
61fdea20da7bea3243fe50e15fe0fae0,facebook,groupe,post,"Éliminer les tranches et fixer le prix du kWh selon la puissance, c'est quoi ? C'est genre arnaque. Voilà plusieurs jours que ce poteau électrique à côté d'une école primaire à Nguekhokh menace de céder et n'est pas réparé. Merci de faire le nécessaire svp. Et encore merci la Senelec après des dizaines de coupures dans la semaine aux Aigrettes, cerise sur le gâteau, coupure de plus de 3 heures la nuit du réveillon. Pas bons à rien, mauvais tout 🫡","éliminer les tranches et fixer le prix du kwh selon la puissance, c'est quoi? c'est genre arnaque. voilà plusieurs jours que ce poteau électrique à côté d'une école primaire à nguekhokh menace de céder et n'est pas réparé. merci de faire le nécessaire svp. et encore merci la senelec après des dizaines de coupures dans la semaine aux aigrettes, cerise sur le gâteau, coupure de plus de heures la nuit du réveillon. pas bons à rien, mauvais tout:visage_qui_fait_un_salut_militaire:",481,2024-12-25 06:48:14+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9806911945343018,5,woyofal,0.7061969531069655
b89c882e10a4f34d56c873fa7e2fcd6a,facebook,groupe,post,"Bonjour Madame Diallo, merci de nous donner en privé le nom et le prénom, l'adresse exacte suivie d'un repère ainsi que le numéro de téléphone sur lequel vous êtes joignable pour les besoins du dépannage.","bonjour madame diallo, merci de nous donner en privé le nom et le prénom, l'adresse exacte suivie d'un repère ainsi que le numéro de téléphone sur lequel vous êtes joignable pour les besoins du dépannage.",204,2025-09-18 02:06:29+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9701464772224426,0,woyofal,0.8746038317351824
fff4ab46bc66027f53b2b73c698b8003,facebook,groupe,post,"Faut télécharger GPS map caméra, tu prends une photo et tu l'envoies. Cette application donne les coordonnées exactes du lieu aussi.","faut télécharger gps map caméra, tu prends une photo et tu l'envoies. cette application donne les coordonnées exactes du lieu aussi.",132,2025-01-22 01:43:37+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9713262915611268,5,woyofal,0.7433831306383322
75d96fad13460b4b6cf5628ca3a49157,facebook,groupe,post,Vos équipes sont en train d'intervenir. Les indications étaient manifestement claires.,vos équipes sont en train d'intervenir. les indications étaient manifestement claires.,86,2025-02-01 11:54:43+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.961590051651001,1,service_client,0.63743651928502
f77ec1a1e3949cf6946778cd51b46ff4,facebook,groupe,post,Je voudrais recharger mon compteur Woyofal mais ça ne passe pas. NB: il y a longtemps que le compteur n'est pas rechargé.,je voudrais recharger mon compteur woyofal mais ça ne passe pas. nb: il y a longtemps que le compteur n'est pas rechargé.,121,2024-04-13 21:41:43+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9734364151954652,5,woyofal,0.8063275933270215
695f21404ccc8bc3254001d7956c14d5,facebook,groupe,post,Bonsoir monsieur deguicher chez d'électricité depuis ierirc ces fé deé réclamation Gui no pa été pr,bonsoir monsieur deguicher chez d'électricité depuis ierirc ces fé deé réclamation gui no pa été pr,99,2024-09-15 23:20:06+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9557788372039796,2,coupure,0.2775625101977481
cd2eb8dfca652b3d22c5856ad144a41b,facebook,groupe,post,"Salam Senelec, cite Fadia Pharmacie Nigala on remarque beaucoup de coupures svp aidé, il y a des malades qui utilisent des machines à oxygène pour respirer, merci beaucoup.","salam senelec, cite fadia pharmacie nigala on remarque beaucoup de coupures svp aidé, il y a des malades qui utilisent des machines à oxygène pour respirer, merci beaucoup.",172,2025-01-16 04:24:25+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9793084263801576,5,woyofal,0.702333653272984
9540da2ed5fe78d9463dca042cf26b72,facebook,groupe,post,Ay way Senelec dimbaliléne niou khana U05 moy mbalitou parcelle endilégnou courant bi tamgay mingi gnouy rey,ay way senelec dimbaliléne niou khana u05 moy mbalitou parcelle endilégnou courant bi tamgay mingi gnouy rey,108,2024-11-23 10:05:17+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,positive,2,0.5141347050666809,2,coupure,0.7445249315885554
770628a15b292183e3aefbfb0ae021a3,facebook,groupe,post,"Bonjour Senelec l'Officiel, Senelec doivent veiller sur les prestataires qui restent des mois sans paiement de leur facture. Le retard de leur facture cause de nombreux problèmes avec les prestataires et leurs ouvriers (5 ou 6 mois sans salaire, c'est trop).","bonjour senelec l'officiel, senelec doivent veiller sur les prestataires qui restent des mois sans paiement de leur facture. le retard de leur facture cause de nombreux problèmes avec les prestataires et leurs ouvriers ou mois sans salaire, c'est trop .",253,2025-12-05 05:41:09+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9779236912727356,5,woyofal,0.7997116893179973
3fcf6ac5ae4072c4237e8e9ac78fe6c8,facebook,groupe,post,"Bjr je demande, est-ce que je dois acheter du courant ou non ? Mon compteur est en train de signaler et j'avais dix mille de recharge. Une réponse rapide svp.","bjr je demande, est-ce que je dois acheter du courant ou non? mon compteur est en train de signaler et j'avais dix mille de recharge. une réponse rapide svp.",157,2024-05-12 17:46:06+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.972505271434784,5,woyofal,0.7158877798917133
a06299a6fa3da0387fbb32e493ce5bf7,facebook,groupe,post,"Bonjour Senelec, j'ai un problème. J'habite à Loumbel Kelly dans le département de Gossas arrondissement de Waduour. Mon compteur a du courant mais amna keur you kourant weur tee amouniou lou takh lolou, wa salam.","bonjour senelec, j'ai un problème. j'habite à loumbel kelly dans le département de gossas arrondissement de waduour. mon compteur a du courant mais amna keur you kourant weur tee amouniou lou takh lolou, wa salam.",213,2025-03-09 09:20:06+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9721856713294984,2,coupure,0.7678929101427571
42a3d883df31d32498e29a54467716fa,facebook,groupe,post,"Slt, j'ai le compteur Woyofal no.143447764795. J'ai rechargé et j'ai 44,8 kWh, mais je n'ai pas de courant. Comment faire ?","slt, j'ai le compteur woyofal no.. j'ai rechargé et j'ai , kwh, mais je n'ai pas de courant. comment faire?",107,2025-05-01 21:17:11+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9722317457199096,5,woyofal,0.6195821031750879
894addc9c1f8e8d0e17eb71e644d4c46,facebook,groupe,post,"Bjr, on vient de recevoir hier une facture de 14500 à payer le 05 mai. Je demande si je fais partie du lot qui ne doit pas payer.","bjr, on vient de recevoir hier une facture de à payer le mai. je demande si je fais partie du lot qui ne doit pas payer.",120,2024-03-24 20:09:55+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.981700599193573,5,woyofal,0.7914210079737053
9ffda7e713c9b61a6cff827dbec2d12c,facebook,groupe,post,Salut tout le monde,salut tout le monde,19,2025-11-21 21:16:53+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,positive,2,0.9622820615768432,5,woyofal,0.7058227924427982
42845edfb492811756c60593d725a174,facebook,groupe,post,Je veux savoir comment procéder pour bénéficier de la gratuité avec un compteur classique (facture cyclique).,je veux savoir comment procéder pour bénéficier de la gratuité avec un compteur classique facture cyclique .,108,2024-03-15 17:39:10+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9716900587081908,5,woyofal,0.7554894271221652
b1f76c120e222bfb387eeaba22e058b0,facebook,groupe,post,Bonjour à la Senelec ! Actuellement on nous parle uniquement de Woyofal et pour ceux qui reçoivent des factures qu’est-ce qui est dit ?,bonjour à la senelec! actuellement on nous parle uniquement de woyofal et pour ceux qui reçoivent des factures qu est-ce qui est dit?,133,2025-03-08 08:34:07+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9773508310317992,5,woyofal,0.7545877199247535
67a8bd5fe1a85d2a06f2dae76cec9a5e,facebook,groupe,post,"Bonjour, j'ai une machine qui consomme 80 kW par jour, je voudrais savoir combien cela représente en facturation journalière, merci.","bonjour, j'ai une machine qui consomme kw par jour, je voudrais savoir combien cela représente en facturation journalière, merci.",129,2025-02-15 04:54:19+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9819714426994324,5,woyofal,0.7878269895502035
7c5f2e17c90f55740d34b4361f7e72a0,facebook,groupe,post,"Netflix a un prix très abordable. Regardez des films et des séries TV Netflix en ligne, sur votre smart TV, console de jeu, PC, Mac, smartphone, tablette et bien plus.","netflix a un prix très abordable. regardez des films et des séries tv netflix en ligne, sur votre smart tv, console de jeu, pc, mac, smartphone, tablette et bien plus.",167,2024-08-29 03:07:11+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9420422911643982,4,facturation,0.5435077922563886
5504c593f1f951c7b9fd2317d88e2ff1,facebook,groupe,post,Blog personnel produits services santé Beauté,blog personnel produits services santé beauté,45,2024-05-21 16:08:24+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,positive,2,0.98472797870636,5,woyofal,0.6790366453634936
a9043ae6042f7ba721bb09eae36dc39a,facebook,groupe,post,Merci pour votre assistance à ma demande.,merci pour votre assistance à ma demande.,41,2025-10-05 22:16:42+00:00,2026-01-12 11:27:45,page_officielle,,mixte,0.7,positive,2,0.6449768543243408,1,service_client,0.636443214765479
a83084c33ad6794f850ab3598234f67d,facebook,groupe,post,"Bonjour la Senelec, je voudrais savoir qui est le responsable des grands projets énergie renouvelable.","bonjour la senelec, je voudrais savoir qui est le responsable des grands projets énergie renouvelable.",102,2025-08-10 17:41:09+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9774526357650756,0,woyofal,0.7074319149409798
7bfa54485bf9c2a0814d1a305533e76f,facebook,groupe,post,Pourrais-je avoir quelques infos concernant le prépayé ?,pourrais-je avoir quelques infos concernant le prépayé?,55,2024-11-08 14:17:41+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.937577188014984,5,woyofal,0.706281467363875
e30666678c19d644a352c91e1080b803,facebook,groupe,post,Walay thieu deugue deugue,walay thieu deugue deugue,25,2024-03-21 12:17:28+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,positive,2,0.5851370692253113,4,facturation,0.5624677726163709
91c894c3624cab006317bb117b7eed8b,facebook,groupe,post,"Bjr Senelec, j'ai des soucis pour recharger le Woyofal depuis plusieurs heures et je reste actuellement sans électricité. J'ai essayé de nombreuses fois sans succès. Quel est le problème ?","bjr senelec, j'ai des soucis pour recharger le woyofal depuis plusieurs heures et je reste actuellement sans électricité. j'ai essayé de nombreuses fois sans succès. quel est le problème?",187,2024-04-14 16:50:22+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.974069118499756,5,woyofal,0.7340238818540941
960ac1c32d3ca0bd41ffc775334e0f39,facebook,groupe,post,Il faut synchroniser le numéro du compteur et ensuite valider le code de recharge.,il faut synchroniser le numéro du compteur et ensuite valider le code de recharge.,82,2024-11-05 13:40:12+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.6926169395446777,0,woyofal,0.7672641289367896
eae0fa44448ad1072d6adcfacfa8dad1,facebook,groupe,post,"Vous voyez ça là, est-ce que c'est normal 2000F à 3.0 kWh ?","vous voyez ça là, est-ce que c'est normal 2000f à . kwh?",56,2024-03-25 03:48:41+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9776670336723328,5,woyofal,0.7249487507583924
aeec89c0ea66a5707bb874306cccb58c,facebook,groupe,post,"Bonjour Khaïry Businesses, merci de nous communiquer le numéro du compteur pour une vérification.","bonjour khaïry businesses, merci de nous communiquer le numéro du compteur pour une vérification.",97,2025-03-28 12:27:51+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9755825400352478,0,woyofal,0.7570617046616467
d6b36da3115324a6d50f5eff09548bd6,facebook,groupe,post,"""Peut-être une image de texte qui dit ’11:07 1우.05ml26 4G 个 از 69 69 Wolofal -2.000F CodeWoyofal:340043763743867 Code Woyofal: 3400 0437 6374 3867 9982 (3.0 kWh) Partager Statut Frais Effectué Date et heure OF 3 déc. 2025 8:36”",peut-être une image de texte qui dit : 1우.05ml26 4g 个 از wolofal -.000f codewoyofal: code woyofal: . kwh partager statut frais effectué date et heure of déc. :,159,2024-09-20 18:48:00+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.7739876508712769,0,woyofal,0.4974667980896395
bf2742da49dcd0104eaba1b175c36416,facebook,groupe,post,"Bonjour Monsieur Fall, quel type de compteur avez-vous ?","bonjour monsieur fall, quel type de compteur avez-vous?",55,2024-05-07 10:27:58+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9734013080596924,5,woyofal,0.38593099533053754
f1376b857a3a7da864c01513e05b5350,facebook,groupe,post,Les anciens compteurs,les anciens compteurs,21,2025-02-25 02:57:17+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,positive,2,0.9481580257415771,5,woyofal,0.6773210291734751
7f29ff2ba75d0a8555fb225f971fbabd,facebook,groupe,post,"Merci de nous donner en privé le nom et le prénom, le numéro du compte contrat, l'adresse exacte suivie d'un repère ainsi que le numéro de téléphone sur lequel vous êtes joignable pour une assistance.","merci de nous donner en privé le nom et le prénom, le numéro du compte contrat, l'adresse exacte suivie d'un repère ainsi que le numéro de téléphone sur lequel vous êtes joignable pour une assistance.",200,2025-12-14 23:48:49+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9702207446098328,0,woyofal,0.8697851433598149
19507be73110cdc36b57fff703256acc,facebook,groupe,post,"Compteur 30026023, Compte contrat 21093409832, Numéro installation :4000368050","compteur , compte contrat , numéro installation:",48,2024-03-21 20:47:23+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,neutral,1,0.5550137162208557,0,woyofal,0.46798362526659887
9d97f2dea5a29128fcf00b3c8dfaa117,facebook,groupe,post,Veuillez nous communiquer en privé votre adresse exacte suivie d'un repère et votre numéro de téléphone.,veuillez nous communiquer en privé votre adresse exacte suivie d'un repère et votre numéro de téléphone.,104,2025-12-09 20:20:34+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.9702155590057372,0,woyofal,0.8324855069224194
b73a49bad8c733993a5de5d9ea1d773a,facebook,groupe,post,"Je ne sais pas comment vous communiquer en privé, dites-moi comment faire.","je ne sais pas comment vous communiquer en privé, dites-moi comment faire.",74,2025-09-10 03:44:37+00:00,2026-01-12 11:27:45,page_officielle,,fr,0.9,negative,0,0.973355233669281,5,woyofal,0.46509654512896836
